OID_,CID,L7_20010104_NIR,L7_20010205_NIR,L7_20010426_NIR,L7_20021123_NIR,L7_20030211_NIR,L7_20031228_NIR,L7_20040402_NIR,L7_20040418_NIR,L7_20041214_NIR,L7_20050304_NIR,L7_20050320_NIR,L7_20051201_NIR,L7_20060307_NIR,L7_20070206_NIR,L7_20080429_NIR,L7_20081022_NIR,L7_20090110_NIR,L7_20090227_NIR,L7_20101215_NIR,L7_20101231_NIR,L7_20110321_NIR,L7_20110508_NIR
325,1,0.224627500000000,0.223747500000000,0.236892500000000,0.220970000000000,0.223527500000000,0.231942500000000,0.235930000000000,0.244702500000000,0.227240000000000,0.218715000000000,0.222180000000000,0.232190000000000,0.229000000000000,0.221355000000000,0.222070000000000,0.217890000000000,0.208347500000000,0.205295000000000,nan,0.233207500000000,nan,nan
326,1,0.232410000000000,0.214150000000000,0.259222500000000,0.227872500000000,0.214260000000000,0.216872500000000,nan,0.267500000000000,0.231392500000000,0.206862500000000,0.211317500000000,0.221932500000000,0.221602500000000,0.211922500000000,0.271845000000000,0.228147500000000,nan,nan,0.233867500000000,0.234472500000000,0.227900000000000,0.291782500000000
327,1,0.199107500000000,0.197375000000000,0.209777500000000,0.208072500000000,0.204745000000000,0.213325000000000,nan,0.216680000000000,0.201967500000000,0.189785000000000,nan,0.201060000000000,0.204250000000000,nan,nan,0.209392500000000,nan,0.192040000000000,0.200592500000000,0.198667500000000,0.195037500000000,0.231420000000000
328,1,0.191077500000000,0.190362500000000,0.234032500000000,0.210685000000000,0.194900000000000,0.197457500000000,nan,0.237882500000000,0.197870000000000,0.193415000000000,nan,0.193662500000000,0.203562500000000,0.188822500000000,0.250477500000000,nan,0.204030000000000,0.209502500000000,0.214700000000000,nan,0.227460000000000,0.259140000000000
329,1,0.213022500000000,0.203617500000000,0.216790000000000,0.141137500000000,0.141907500000000,0.197155000000000,0.218330000000000,0.235132500000000,0.215937500000000,0.206010000000000,0.218192500000000,0.224682500000000,nan,0.210795000000000,0.218962500000000,0.231365000000000,0.226470000000000,0.236067500000000,nan,0.232960000000000,0.210822500000000,0.203315000000000
330,1,0.133107500000000,0.127745000000000,0.171552500000000,0.161212500000000,0.123125000000000,0.152797500000000,0.150377500000000,0.177217500000000,0.143777500000000,0.133987500000000,0.141907500000000,0.159067500000000,0.144767500000000,0.195917500000000,0.236672500000000,0.214150000000000,0.197485000000000,0.214782500000000,nan,0.214452500000000,0.220172500000000,0.329980000000000
331,1,0.180847500000000,0.170865000000000,0.234087500000000,0.167702500000000,0.151532500000000,0.171717500000000,0.210437500000000,nan,0.223720000000000,nan,0.186375000000000,0.204250000000000,0.199877500000000,0.195697500000000,0.236645000000000,0.236507500000000,0.212775000000000,0.210245000000000,0.230512500000000,0.234005000000000,0.245032500000000,0.277730000000000
332,1,0.187172500000000,0.180270000000000,0.251880000000000,0.190555000000000,0.173010000000000,0.193690000000000,0.209612500000000,0.241787500000000,0.186925000000000,0.180517500000000,0.185880000000000,0.186512500000000,nan,0.185027500000000,0.267775000000000,0.226910000000000,0.192837500000000,0.083387500000000,0.170452500000000,0.119467500000000,0.207385000000000,0.266125000000000
333,1,0.228670000000000,0.217477500000000,0.223500000000000,0.221245000000000,0.211152500000000,0.217092500000000,0.206697500000000,0.216762500000000,0.216707500000000,0.189785000000000,nan,0.215030000000000,0.221382500000000,nan,nan,0.227845000000000,0.227680000000000,0.228230000000000,0.222977500000000,0.226112500000000,0.223995000000000,0.238570000000000
334,1,0.195780000000000,0.190830000000000,0.266455000000000,0.221135000000000,0.220585000000000,0.209970000000000,0.233950000000000,0.252980000000000,nan,0.210905000000000,0.227212500000000,nan,0.209282500000000,0.189510000000000,0.247370000000000,nan,0.193772500000000,0.214810000000000,0.201087500000000,nan,0.236755000000000,0.291562500000000
335,1,0.228642500000000,0.210822500000000,0.223610000000000,0.218247500000000,0.208017500000000,0.220805000000000,0.218055000000000,0.224077500000000,0.209530000000000,0.189620000000000,0.194597500000000,0.208155000000000,nan,0.214892500000000,0.226085000000000,0.223307500000000,0.238295000000000,0.236865000000000,0.245115000000000,0.257077500000000,0.252760000000000,0.276602500000000
336,1,0.234335000000000,0.232767500000000,0.265740000000000,0.236975000000000,0.225865000000000,0.178510000000000,0.224545000000000,nan,nan,nan,0.169737500000000,nan,0.215882500000000,0.185055000000000,0.243437500000000,0.218027500000000,0.200290000000000,0.087925000000000,0.177767500000000,0.170645000000000,0.219650000000000,0.259030000000000
337,1,0.199190000000000,0.181012500000000,0.251907500000000,0.197870000000000,0.173312500000000,0.197760000000000,0.233180000000000,0.256500000000000,0.194845000000000,0.180875000000000,nan,0.211400000000000,0.217037500000000,nan,nan,0.232052500000000,nan,0.219045000000000,0.226387500000000,0.229605000000000,0.244840000000000,0.281222500000000
338,1,0.202902500000000,0.160965000000000,0.199602500000000,0.224325000000000,0.195560000000000,0.224490000000000,0.214480000000000,0.234912500000000,nan,0.206340000000000,0.214177500000000,0.228807500000000,0.217312500000000,0.212115000000000,nan,nan,0.223665000000000,0.228037500000000,0.218990000000000,nan,0.228340000000000,0.249405000000000
339,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
340,1,0.210052500000000,0.207660000000000,0.230925000000000,0.197842500000000,0.198392500000000,0.201472500000000,0.210327500000000,nan,0.194570000000000,nan,0.181920000000000,0.193800000000000,nan,0.202132500000000,0.230210000000000,0.222977500000000,0.208430000000000,0.214425000000000,0.229935000000000,0.241347500000000,0.232575000000000,0.249515000000000
341,1,0.158490000000000,0.147600000000000,0.185687500000000,0.204167500000000,0.198145000000000,nan,0.217862500000000,0.241897500000000,0.223142500000000,0.215030000000000,0.218165000000000,0.214562500000000,0.216790000000000,0.191765000000000,0.216020000000000,0.213242500000000,nan,nan,0.214700000000000,0.225617500000000,0.218990000000000,0.234995000000000
342,1,0.144190000000000,0.137700000000000,0.216625000000000,0.187805000000000,0.167235000000000,0.197870000000000,0.225397500000000,nan,0.191215000000000,nan,0.194377500000000,0.197485000000000,0.217257500000000,0.205157500000000,0.229550000000000,0.218357500000000,0.197292500000000,0.201197500000000,0.196962500000000,0.206285000000000,0.215607500000000,0.301655000000000
343,1,0.227377500000000,0.216927500000000,0.230870000000000,0.227845000000000,0.220530000000000,0.227295000000000,0.229412500000000,nan,0.208787500000000,nan,0.206147500000000,0.214452500000000,0.212252500000000,0.198227500000000,0.215415000000000,0.231530000000000,0.200510000000000,0.209227500000000,0.229467500000000,0.244840000000000,0.243300000000000,0.252347500000000
344,1,0.217010000000000,0.213435000000000,0.223472500000000,0.230952500000000,0.220255000000000,0.227735000000000,0.225425000000000,0.227515000000000,0.230485000000000,0.214892500000000,nan,0.214617500000000,0.216625000000000,nan,nan,nan,0.226607500000000,0.232245000000000,0.229467500000000,nan,0.231915000000000,0.231392500000000
345,1,0.177437500000000,0.157747500000000,0.192755000000000,0.204772500000000,0.170370000000000,0.179005000000000,0.199630000000000,0.220887500000000,0.198502500000000,0.176777500000000,0.182690000000000,0.187062500000000,0.195615000000000,0.182937500000000,0.233070000000000,0.213875000000000,0.204882500000000,0.214892500000000,nan,0.214012500000000,nan,0.239175000000000
346,1,0.235407500000000,0.216790000000000,0.234362500000000,0.111245000000000,0.123235000000000,0.205625000000000,0.236507500000000,0.252677500000000,nan,0.215112500000000,0.210657500000000,nan,0.234142500000000,0.218495000000000,0.233510000000000,0.240852500000000,0.234857500000000,0.241567500000000,0.240990000000000,0.248580000000000,0.240687500000000,0.241925000000000
347,1,0.228752500000000,0.207632500000000,0.234940000000000,0.244455000000000,0.217340000000000,0.235847500000000,0.207330000000000,nan,0.242887500000000,nan,0.202875000000000,0.246352500000000,0.217642500000000,0.209145000000000,0.247480000000000,0.255180000000000,0.242695000000000,0.237937500000000,0.241045000000000,0.238322500000000,0.232987500000000,0.249515000000000
348,1,0.213242500000000,0.216872500000000,0.230897500000000,0.224380000000000,0.201582500000000,0.205130000000000,0.217835000000000,0.227570000000000,0.201472500000000,0.198035000000000,0.206422500000000,0.204250000000000,0.208292500000000,0.208155000000000,0.229742500000000,0.226772500000000,0.211537500000000,0.218577500000000,0.229522500000000,0.213600000000000,nan,nan
349,1,0.206917500000000,0.200977500000000,0.213545000000000,0.204855000000000,0.202215000000000,0.213242500000000,0.222125000000000,0.227927500000000,0.209282500000000,0.198145000000000,0.206752500000000,0.208100000000000,nan,0.201940000000000,0.236370000000000,0.213875000000000,0.204717500000000,0.209695000000000,0.186237500000000,0.186650000000000,0.195285000000000,0.238625000000000
350,1,0.236260000000000,0.220392500000000,0.238047500000000,0.261202500000000,0.230072500000000,0.254712500000000,0.241127500000000,nan,0.184092500000000,nan,0.182635000000000,nan,0.204800000000000,0.199025000000000,0.250670000000000,0.227845000000000,0.212307500000000,0.237662500000000,0.233950000000000,0.234005000000000,0.240880000000000,0.246215000000000
351,1,0.177190000000000,0.170892500000000,0.291122500000000,0.204717500000000,0.186375000000000,0.178977500000000,0.267747500000000,0.308117500000000,0.173065000000000,0.163797500000000,0.186237500000000,0.183597500000000,nan,0.198722500000000,0.286750000000000,0.223500000000000,0.181975000000000,0.200097500000000,0.196550000000000,0.189895000000000,0.244840000000000,0.316450000000000
352,1,0.238900000000000,0.233235000000000,0.220310000000000,0.237800000000000,0.248607500000000,0.224242500000000,0.213765000000000,0.223637500000000,nan,0.206312500000000,0.209915000000000,nan,0.212775000000000,0.221272500000000,0.236425000000000,0.240605000000000,0.234582500000000,0.228120000000000,0.230045000000000,0.232795000000000,0.228010000000000,0.231255000000000
353,1,0.184835000000000,0.161157500000000,0.185742500000000,0.194680000000000,0.173450000000000,0.175347500000000,nan,0.202710000000000,0.187530000000000,0.185192500000000,nan,0.183515000000000,0.191462500000000,nan,0.205157500000000,0.204855000000000,nan,nan,0.204167500000000,0.206450000000000,0.215992500000000,0.214177500000000
354,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
355,1,0.217202500000000,0.210492500000000,0.237800000000000,0.217917500000000,0.217532500000000,0.224077500000000,0.243740000000000,0.252540000000000,0.227432500000000,0.223280000000000,0.230870000000000,0.214920000000000,nan,0.208292500000000,0.236260000000000,0.231695000000000,0.223445000000000,0.223500000000000,0.230072500000000,0.225287500000000,0.228092500000000,0.255537500000000
356,1,0.202847500000000,0.200785000000000,0.220557500000000,0.234857500000000,0.211152500000000,0.148837500000000,0.169105000000000,0.180875000000000,0.191462500000000,0.176832500000000,0.174220000000000,0.225562500000000,0.204167500000000,0.208787500000000,0.208677500000000,0.241017500000000,0.234830000000000,0.237250000000000,nan,0.233097500000000,0.227845000000000,0.223857500000000
357,1,0.224407500000000,0.213572500000000,0.209942500000000,0.227735000000000,0.229880000000000,0.224160000000000,0.221107500000000,0.226772500000000,0.227130000000000,0.210575000000000,0.217807500000000,0.211372500000000,nan,0.214727500000000,0.232987500000000,0.231750000000000,0.223225000000000,0.223252500000000,0.222482500000000,0.229000000000000,0.228065000000000,0.231392500000000
358,1,0.217835000000000,0.210795000000000,0.216707500000000,0.211345000000000,0.204910000000000,0.213325000000000,0.206972500000000,0.213352500000000,0.220310000000000,0.198227500000000,0.194707500000000,0.211922500000000,nan,0.224820000000000,0.243987500000000,0.245967500000000,0.219870000000000,0.232355000000000,0.226607500000000,0.229880000000000,0.244867500000000,0.248882500000000
359,1,0.206037500000000,0.206642500000000,0.252210000000000,0.233730000000000,0.223170000000000,0.231392500000000,0.232135000000000,0.252292500000000,0.237745000000000,0.223060000000000,0.229962500000000,0.235435000000000,nan,0.223967500000000,0.267692500000000,0.244510000000000,0.226717500000000,0.227350000000000,0.240467500000000,0.244895000000000,0.231475000000000,0.301050000000000
360,1,0.213297500000000,0.197127500000000,0.213050000000000,0.127910000000000,0.116882500000000,0.205322500000000,nan,0.244950000000000,0.223582500000000,0.214645000000000,nan,0.239285000000000,0.238432500000000,nan,nan,0.245115000000000,0.226882500000000,0.227817500000000,0.229880000000000,0.228862500000000,0.228147500000000,0.231200000000000
361,1,0.220502500000000,0.210052500000000,0.272670000000000,0.234032500000000,0.216927500000000,0.227707500000000,0.236232500000000,0.266647500000000,nan,0.206587500000000,0.222152500000000,nan,0.216845000000000,0.204882500000000,0.271570000000000,0.235985000000000,0.226690000000000,0.219237500000000,0.222070000000000,0.221025000000000,0.240522500000000,0.266565000000000
362,1,0.221025000000000,0.210382500000000,0.244372500000000,0.224517500000000,0.220530000000000,0.224655000000000,0.225287500000000,0.259552500000000,nan,0.206587500000000,0.214562500000000,nan,0.217092500000000,0.211840000000000,0.275062500000000,nan,0.223747500000000,0.228312500000000,0.219100000000000,nan,0.231970000000000,0.269947500000000
363,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
364,1,0.187887500000000,0.161047500000000,0.221025000000000,0.221025000000000,0.192177500000000,nan,nan,0.248800000000000,0.201802500000000,0.185412500000000,0.190307500000000,0.193662500000000,0.191132500000000,0.188877500000000,0.226332500000000,0.208870000000000,nan,0.205377500000000,0.207522500000000,0.221602500000000,0.223252500000000,0.235160000000000
365,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
366,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
367,1,0.235490000000000,0.226882500000000,0.237305000000000,0.220942500000000,0.214095000000000,nan,0.225012500000000,0.241127500000000,0.205322500000000,0.197622500000000,0.202325000000000,0.207907500000000,0.216570000000000,0.208650000000000,0.235930000000000,0.222482500000000,0.219347500000000,0.223197500000000,0.207550000000000,0.214397500000000,nan,nan
368,1,0.202930000000000,0.197292500000000,0.230980000000000,0.201170000000000,0.195395000000000,nan,nan,0.231200000000000,0.187640000000000,0.184945000000000,0.194487500000000,0.197512500000000,0.212995000000000,0.182800000000000,0.236562500000000,0.209722500000000,0.197430000000000,nan,0.204112500000000,0.194790000000000,0.220420000000000,0.252870000000000
369,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
370,1,0.180600000000000,0.184175000000000,0.203040000000000,0.187777500000000,0.173395000000000,0.178840000000000,nan,0.209640000000000,0.176365000000000,0.163797500000000,nan,0.169380000000000,0.182910000000000,nan,0.219512500000000,0.204910000000000,nan,nan,0.200400000000000,0.198337500000000,0.215937500000000,0.231805000000000
371,1,0.199520000000000,0.190912500000000,0.209805000000000,0.197952500000000,0.186182500000000,nan,nan,0.217120000000000,0.202325000000000,0.194267500000000,0.198640000000000,0.204965000000000,0.213297500000000,0.199437500000000,0.233070000000000,0.232135000000000,0.220172500000000,0.219375000000000,0.219045000000000,0.221822500000000,0.220585000000000,nan
372,1,0.242062500000000,0.230237500000000,0.234197500000000,0.227900000000000,0.220117500000000,0.220227500000000,nan,0.245555000000000,0.226607500000000,0.223857500000000,0.226167500000000,0.214590000000000,0.221052500000000,0.198365000000000,nan,0.208952500000000,0.196742500000000,0.200125000000000,0.207330000000000,0.217807500000000,0.210327500000000,0.231172500000000
373,1,0.202985000000000,0.204030000000000,0.311170000000000,0.221245000000000,0.204690000000000,nan,0.271267500000000,0.292525000000000,0.213270000000000,0.232162500000000,0.242640000000000,0.204497500000000,0.225617500000000,0.214947500000000,0.299592500000000,0.218797500000000,0.189757500000000,0.214507500000000,0.193167500000000,0.194625000000000,nan,nan
374,1,0.213490000000000,0.213600000000000,0.250780000000000,0.241182500000000,0.229770000000000,0.220695000000000,0.247535000000000,0.266400000000000,0.205570000000000,0.206120000000000,0.210217500000000,0.207935000000000,0.230100000000000,0.202105000000000,0.253090000000000,0.240687500000000,0.212197500000000,0.223637500000000,nan,0.214122500000000,0.223637500000000,0.248937500000000
375,1,0.173642500000000,0.194047500000000,0.227652500000000,0.267665000000000,0.261175000000000,nan,0.188382500000000,0.202655000000000,0.209557500000000,0.185165000000000,0.190720000000000,0.232410000000000,0.238707500000000,0.228807500000000,0.236535000000000,0.254107500000000,0.230815000000000,0.241705000000000,nan,0.225810000000000,nan,nan
376,1,0.216790000000000,0.225672500000000,0.241155000000000,0.201170000000000,0.182827500000000,nan,0.236837500000000,0.245115000000000,0.219980000000000,0.197870000000000,0.218330000000000,0.204332500000000,0.216955000000000,0.195670000000000,0.226167500000000,0.231722500000000,nan,nan,0.215140000000000,0.217505000000000,0.223527500000000,0.249157500000000
377,1,0.180765000000000,0.184092500000000,0.234005000000000,0.177767500000000,0.182855000000000,0.183047500000000,nan,0.224105000000000,0.176502500000000,0.168087500000000,0.174192500000000,0.176420000000000,0.187172500000000,0.179417500000000,0.163165000000000,0.168940000000000,nan,nan,0.237690000000000,0.237827500000000,0.248937500000000,0.327065000000000
378,1,0.183982500000000,0.183845000000000,0.202737500000000,0.184367500000000,0.167070000000000,0.190225000000000,0.202710000000000,0.212775000000000,0.194432500000000,0.172212500000000,0.190115000000000,0.179885000000000,0.191022500000000,0.201967500000000,0.225865000000000,0.204525000000000,0.200675000000000,0.209695000000000,nan,0.186870000000000,0.199107500000000,0.207275000000000
379,1,0.154805000000000,0.131072500000000,0.161075000000000,0.164347500000000,0.160662500000000,0.193772500000000,0.210410000000000,0.227460000000000,nan,0.181067500000000,0.182030000000000,0.193717500000000,0.196275000000000,0.175430000000000,0.208897500000000,0.204250000000000,0.204222500000000,0.213490000000000,0.225700000000000,0.229412500000000,0.219237500000000,0.231117500000000
380,1,0.187832500000000,0.173972500000000,0.231117500000000,0.177932500000000,0.163962500000000,0.182717500000000,0.217835000000000,0.234775000000000,nan,0.193965000000000,0.218660000000000,0.218907500000000,0.233510000000000,0.192122500000000,0.247645000000000,0.268352500000000,0.200785000000000,0.209997500000000,0.226332500000000,0.233152500000000,0.223912500000000,0.256307500000000
381,1,0.205460000000000,0.203342500000000,0.226910000000000,0.221135000000000,0.204772500000000,nan,0.221245000000000,0.237690000000000,0.220007500000000,0.202105000000000,0.210052500000000,0.207907500000000,0.216955000000000,0.215030000000000,0.240027500000000,0.223005000000000,0.211977500000000,nan,0.218797500000000,0.213242500000000,0.232107500000000,0.241897500000000
382,1,0.224600000000000,0.210410000000000,0.220007500000000,0.224380000000000,0.229797500000000,0.239340000000000,0.225370000000000,0.234472500000000,0.227515000000000,0.219210000000000,nan,0.214920000000000,0.221327500000000,nan,nan,0.245087500000000,0.238735000000000,0.232437500000000,0.233675000000000,0.237415000000000,0.227790000000000,0.234610000000000
383,1,0.188960000000000,0.188162500000000,0.252485000000000,0.188382500000000,0.186512500000000,0.198255000000000,0.225617500000000,0.256912500000000,0.209145000000000,0.206725000000000,0.210822500000000,0.197595000000000,0.213242500000000,0.208595000000000,0.257132500000000,0.195972500000000,0.189757500000000,0.191875000000000,0.230402500000000,0.221602500000000,0.228147500000000,0.280397500000000
384,1,0.198832500000000,0.193800000000000,0.244537500000000,0.178097500000000,0.170507500000000,0.175237500000000,0.195202500000000,0.227460000000000,nan,0.099777500000000,0.097137500000000,nan,0.119055000000000,0.153265000000000,0.215882500000000,0.155135000000000,0.155932500000000,0.151505000000000,0.156125000000000,0.155052500000000,0.186980000000000,0.269535000000000
385,1,0.202490000000000,0.183597500000000,0.223912500000000,0.207220000000000,0.201362500000000,0.190005000000000,0.206395000000000,0.213050000000000,0.212362500000000,0.201995000000000,nan,0.207605000000000,0.216322500000000,nan,0.208705000000000,nan,0.204277500000000,0.213985000000000,0.214727500000000,nan,0.223390000000000,0.224297500000000
386,1,0.220805000000000,0.213655000000000,0.234252500000000,0.218055000000000,0.205377500000000,0.220337500000000,0.217670000000000,0.238432500000000,0.209255000000000,0.189620000000000,0.202352500000000,0.211400000000000,0.144575000000000,0.201830000000000,0.208650000000000,0.236122500000000,0.231062500000000,0.223610000000000,nan,0.229247500000000,0.227900000000000,0.241540000000000
387,1,0.192205000000000,0.197622500000000,0.276162500000000,0.194735000000000,0.201802500000000,0.198227500000000,0.229687500000000,0.263732500000000,nan,0.202682500000000,0.215112500000000,0.194405000000000,0.204662500000000,0.192315000000000,nan,0.218907500000000,0.197347500000000,0.205405000000000,0.193305000000000,0.202352500000000,0.232630000000000,0.294615000000000
388,1,0.129175000000000,0.131127500000000,0.150542500000000,0.147985000000000,0.135775000000000,0.129807500000000,nan,0.162670000000000,0.172625000000000,0.205900000000000,0.234032500000000,0.162422500000000,0.186622500000000,0.178840000000000,nan,0.245362500000000,0.133080000000000,0.187035000000000,0.155822500000000,0.166740000000000,0.223692500000000,0.270167500000000
389,1,0.180572500000000,0.190472500000000,0.293350000000000,0.204882500000000,0.186292500000000,0.190417500000000,0.210135000000000,0.249240000000000,nan,0.185302500000000,0.190527500000000,nan,0.203727500000000,0.179390000000000,0.257462500000000,0.222675000000000,0.189812500000000,0.196880000000000,0.193167500000000,0.194130000000000,0.220062500000000,0.287492500000000
390,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
391,1,0.194597500000000,0.196660000000000,0.233537500000000,0.200785000000000,0.195202500000000,nan,0.221300000000000,0.241210000000000,0.187117500000000,0.189207500000000,0.194102500000000,0.197210000000000,0.203562500000000,0.192177500000000,0.243135000000000,0.227020000000000,0.200675000000000,nan,0.199987500000000,0.202572500000000,0.215387500000000,0.252732500000000
392,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
393,1,0.216955000000000,0.203397500000000,0.258892500000000,0.237745000000000,0.214150000000000,0.216872500000000,0.247535000000000,0.280810000000000,0.220090000000000,0.189400000000000,0.198172500000000,0.214947500000000,0.199630000000000,0.212225000000000,0.285567500000000,0.249845000000000,0.211867500000000,0.210355000000000,0.241072500000000,0.229385000000000,nan,nan
394,1,0.129615000000000,0.117955000000000,0.147022500000000,0.174715000000000,0.157967500000000,nan,nan,0.235187500000000,0.213270000000000,0.198557500000000,0.203095000000000,0.211812500000000,0.217642500000000,0.192920000000000,0.243410000000000,0.236975000000000,0.227405000000000,0.223802500000000,0.226690000000000,0.229385000000000,nan,nan
395,1,0.159040000000000,0.174165000000000,0.202957500000000,0.178015000000000,0.170425000000000,nan,0.195670000000000,0.213215000000000,0.165970000000000,0.155602500000000,0.170260000000000,0.190940000000000,0.196275000000000,0.192507500000000,0.229687500000000,0.232382500000000,0.208512500000000,0.219677500000000,nan,0.210327500000000,nan,nan
396,1,0.205955000000000,0.203452500000000,0.195945000000000,0.214507500000000,0.207825000000000,0.216707500000000,0.217340000000000,0.223472500000000,0.216542500000000,0.202407500000000,0.210135000000000,0.218660000000000,0.212417500000000,0.224710000000000,0.250670000000000,0.232025000000000,0.223280000000000,0.228587500000000,nan,0.198062500000000,nan,0.228367500000000
397,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
398,1,0.220475000000000,0.213297500000000,0.198475000000000,0.214122500000000,0.214012500000000,0.228092500000000,0.217340000000000,0.223280000000000,0.223417500000000,0.201885000000000,0.198090000000000,0.225095000000000,nan,0.227872500000000,0.229082500000000,0.236067500000000,0.230705000000000,0.227680000000000,0.203480000000000,0.210162500000000,0.199272500000000,0.203260000000000
399,1,0.180352500000000,0.173917500000000,0.234610000000000,0.203975000000000,0.191902500000000,0.204965000000000,0.224655000000000,0.248580000000000,0.212225000000000,0.214590000000000,0.221932500000000,0.207605000000000,0.220337500000000,0.188465000000000,0.243327500000000,0.222290000000000,0.215497500000000,0.222702500000000,0.222152500000000,0.233317500000000,nan,nan
400,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
401,1,0.173257500000000,0.167427500000000,0.206395000000000,0.194817500000000,0.180050000000000,0.201802500000000,0.213902500000000,0.227707500000000,0.194625000000000,0.189675000000000,0.194652500000000,0.197402500000000,nan,0.208897500000000,0.198392500000000,0.236067500000000,0.208952500000000,0.219375000000000,0.233702500000000,0.236920000000000,0.240550000000000,0.252375000000000
402,1,0.217780000000000,0.207220000000000,0.234527500000000,0.237690000000000,0.226690000000000,nan,0.226112500000000,0.231255000000000,0.246132500000000,0.214782500000000,0.218907500000000,0.242887500000000,0.230072500000000,0.222042500000000,0.247095000000000,0.254767500000000,0.242640000000000,0.237360000000000,nan,0.242007500000000,nan,nan
403,1,0.203122500000000,0.207852500000000,0.308227500000000,0.221382500000000,0.198640000000000,0.194267500000000,0.207275000000000,0.260185000000000,0.198695000000000,0.189785000000000,0.199162500000000,0.204497500000000,nan,0.202325000000000,0.303772500000000,0.155602500000000,0.137067500000000,0.151587500000000,0.167317500000000,0.171580000000000,0.199932500000000,0.281305000000000
404,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,1,0.213352500000000,0.203645000000000,0.237745000000000,0.151257500000000,0.148315000000000,0.216597500000000,0.240165000000000,0.262962500000000,0.226992500000000,0.227212500000000,nan,0.232217500000000,0.238432500000000,nan,0.253557500000000,nan,0.226772500000000,0.245802500000000,0.229770000000000,nan,0.244592500000000,0.249047500000000
406,1,0.158957500000000,0.161212500000000,0.231585000000000,0.177795000000000,0.176832500000000,0.182827500000000,0.203232500000000,0.249350000000000,0.201802500000000,0.198365000000000,nan,0.190225000000000,0.208072500000000,nan,nan,0.222950000000000,0.200537500000000,0.218825000000000,0.207742500000000,0.225177500000000,0.232300000000000,0.277290000000000
407,1,0.201830000000000,0.196715000000000,0.223637500000000,0.227267500000000,0.210327500000000,0.182332500000000,0.216845000000000,0.226882500000000,0.201032500000000,0.184697500000000,nan,0.203947500000000,0.208155000000000,nan,0.222097500000000,nan,0.204057500000000,0.218605000000000,0.203672500000000,nan,0.219622500000000,0.242090000000000
408,1,0.274457500000000,0.239587500000000,0.269040000000000,0.237195000000000,0.226057500000000,0.223692500000000,0.225342500000000,0.223692500000000,0.215992500000000,0.201912500000000,0.213682500000000,0.200675000000000,0.208072500000000,0.195422500000000,0.215635000000000,0.218302500000000,0.215387500000000,0.223252500000000,0.214480000000000,0.221190000000000,0.223857500000000,0.224517500000000
409,1,0.228615000000000,0.213875000000000,0.237882500000000,0.224600000000000,0.211070000000000,0.224187500000000,0.222070000000000,0.249322500000000,nan,0.202352500000000,0.210767500000000,0.222015000000000,0.212527500000000,0.202077500000000,nan,nan,0.212280000000000,0.219155000000000,0.222922500000000,nan,0.223747500000000,0.245005000000000
410,1,0.213050000000000,0.197045000000000,0.265492500000000,0.147792500000000,0.135582500000000,0.212940000000000,0.233097500000000,0.249130000000000,nan,0.232135000000000,0.230072500000000,nan,0.250587500000000,0.240660000000000,0.243685000000000,0.244840000000000,0.230567500000000,0.258837500000000,0.251385000000000,0.245115000000000,0.226800000000000,0.213765000000000
411,1,0.224297500000000,0.210272500000000,0.209447500000000,0.214480000000000,0.204745000000000,0.224077500000000,0.217862500000000,0.230897500000000,0.219732500000000,0.193360000000000,nan,0.211262500000000,0.216817500000000,nan,nan,nan,0.234170000000000,0.232575000000000,0.211180000000000,nan,0.207385000000000,0.213930000000000
412,1,0.191792500000000,0.197210000000000,0.291590000000000,0.191462500000000,0.211207500000000,0.178922500000000,0.282982500000000,0.297337500000000,0.201610000000000,0.214590000000000,0.234225000000000,0.190472500000000,0.229192500000000,0.201802500000000,0.303635000000000,0.232905000000000,0.189482500000000,0.205295000000000,nan,0.174550000000000,0.232767500000000,0.257077500000000
