OID_,CID,L7_20140124_NIR,L7_20140209_NIR,L7_20140313_NIR,L7_20141023_NIR,L7_20141210_NIR,L7_20150127_NIR,L7_20150212_NIR,L7_20170116_NIR,L7_20170201_NIR,L7_20170508_NIR,L7_20171202_NIR,L7_20180308_NIR,L7_20181205_NIR,L7_20200125_NIR,L7_20201124_NIR,L7_20201210_NIR,L7_20211127_NIR,L7_20211229_NIR,L7_20220114_NIR,L7_20220404_NIR,L7_20221024_NIR,L7_20221202_NIR,L7_20221214_NIR,L7_20221219_NIR,L7_20230319_NIR,L7_20230324_NIR,L7_20230916_NIR,L7_20230921_NIR
581,1,0.187805000000000,0.181315000000000,0.197595000000000,nan,0.203590000000000,0.200647500000000,0.206477500000000,0.187420000000000,0.176585000000000,0.239670000000000,0.172817500000000,0.185550000000000,0.188465000000000,0.219292500000000,0.210630000000000,0.203755000000000,0.229440000000000,0.212720000000000,0.217725000000000,0.224407500000000,0.259992500000000,nan,0.236342500000000,nan,0.230650000000000,nan,0.283367500000000,0.272890000000000
582,1,0.235875000000000,0.218880000000000,0.240055000000000,0.235737500000000,0.238212500000000,0.251275000000000,0.241045000000000,0.261367500000000,0.250615000000000,0.277702500000000,0.240192500000000,0.245005000000000,0.177795000000000,0.215470000000000,0.228560000000000,0.230732500000000,0.228395000000000,nan,0.217230000000000,0.247617500000000,0.265575000000000,nan,0.255950000000000,0.227240000000000,0.229990000000000,nan,0.275832500000000,0.265657500000000
583,1,0.153210000000000,0.146720000000000,nan,0.218467500000000,0.157500000000000,0.153320000000000,0.170700000000000,0.184340000000000,0.180297500000000,0.335012500000000,nan,0.177877500000000,0.112455000000000,0.166025000000000,nan,0.188492500000000,0.199767500000000,nan,0.170150000000000,0.209915000000000,0.234637500000000,nan,nan,0.210162500000000,0.198502500000000,nan,nan,0.246517500000000
584,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
585,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
586,1,0.198090000000000,0.181260000000000,0.209117500000000,0.184835000000000,0.185797500000000,0.180297500000000,0.196302500000000,0.197925000000000,0.196027500000000,0.274567500000000,0.194130000000000,nan,0.198777500000000,0.190720000000000,0.195697500000000,0.195752500000000,0.170452500000000,0.161487500000000,0.179665000000000,0.224517500000000,0.216900000000000,nan,0.153485000000000,0.139817500000000,nan,nan,0.262330000000000,nan
587,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
588,1,0.211867500000000,0.203260000000000,0.209062500000000,0.231172500000000,0.228202500000000,0.210630000000000,nan,0.223472500000000,0.212060000000000,0.259470000000000,0.222620000000000,0.217065000000000,0.233042500000000,0.204910000000000,0.210575000000000,0.219540000000000,0.174495000000000,nan,0.174825000000000,0.201225000000000,0.216625000000000,nan,0.208512500000000,0.174935000000000,0.229990000000000,nan,0.276162500000000,0.253062500000000
589,1,0.187777500000000,0.187805000000000,0.190252500000000,0.193305000000000,0.193607500000000,nan,0.186897500000000,nan,nan,0.298740000000000,0.173037500000000,0.174385000000000,0.136517500000000,0.180572500000000,0.203315000000000,0.205377500000000,0.203755000000000,0.188410000000000,0.179472500000000,0.233125000000000,0.221905000000000,nan,0.194982500000000,0.168885000000000,0.210657500000000,nan,0.253640000000000,0.232905000000000
590,1,nan,0.193882500000000,0.197347500000000,0.213902500000000,nan,0.193690000000000,0.202517500000000,0.226800000000000,0.202380000000000,0.262797500000000,0.197512500000000,0.201087500000000,0.115782500000000,0.147930000000000,0.180600000000000,nan,nan,0.166382500000000,0.207935000000000,nan,0.210245000000000,nan,0.235737500000000,nan,0.204525000000000,nan,nan,0.232602500000000
591,1,0.170067500000000,0.175155000000000,0.182085000000000,0.193222500000000,0.179032500000000,0.166767500000000,0.173752500000000,0.202435000000000,0.186457500000000,0.259305000000000,0.183625000000000,0.190005000000000,0.133107500000000,0.173175000000000,0.180600000000000,0.184807500000000,0.187172500000000,0.177932500000000,0.174742500000000,nan,0.203562500000000,nan,0.209062500000000,nan,0.185880000000000,nan,0.218302500000000,0.206120000000000
592,1,0.211702500000000,0.210052500000000,0.209392500000000,0.227047500000000,0.207357500000000,0.204442500000000,0.209145000000000,0.212940000000000,0.202682500000000,0.245527500000000,0.197980000000000,0.205487500000000,0.164375000000000,0.212445000000000,0.210767500000000,0.229330000000000,0.225315000000000,0.209365000000000,0.213022500000000,nan,0.240770000000000,nan,0.237250000000000,nan,0.236397500000000,nan,0.268517500000000,0.246545000000000
593,1,0.215332500000000,0.210025000000000,0.212857500000000,0.218247500000000,0.227845000000000,0.213957500000000,0.218880000000000,0.234390000000000,0.221767500000000,0.250065000000000,0.204580000000000,nan,0.119247500000000,0.158627500000000,0.214095000000000,0.223335000000000,0.211812500000000,0.197072500000000,0.203205000000000,0.201115000000000,0.216432500000000,nan,0.201527500000000,0.180682500000000,nan,nan,0.261587500000000,nan
594,1,0.204387500000000,0.199712500000000,0.205047500000000,0.214067500000000,0.217505000000000,0.207082500000000,0.209172500000000,0.234417500000000,0.215250000000000,0.260790000000000,0.222015000000000,nan,0.205377500000000,nan,0.213737500000000,0.229770000000000,0.220255000000000,0.207082500000000,0.217340000000000,0.218852500000000,0.234940000000000,nan,0.249570000000000,0.215690000000000,0.229907500000000,nan,0.246930000000000,0.232822500000000
595,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
596,1,0.170122500000000,0.162395000000000,0.181947500000000,0.188987500000000,0.189455000000000,0.183900000000000,0.193140000000000,0.190857500000000,0.196220000000000,0.235765000000000,0.137067500000000,0.162010000000000,0.098540000000000,0.176585000000000,nan,0.200620000000000,0.196000000000000,nan,0.184367500000000,0.191655000000000,0.210162500000000,nan,nan,0.192507500000000,0.192507500000000,nan,nan,0.212967500000000
597,1,0.204635000000000,0.177685000000000,0.193360000000000,0.226882500000000,0.220502500000000,0.210547500000000,0.202435000000000,0.218055000000000,0.234472500000000,0.305037500000000,0.218605000000000,0.248057500000000,0.202380000000000,0.201225000000000,0.206257500000000,0.223775000000000,0.227955000000000,0.211455000000000,0.212417500000000,nan,0.258837500000000,nan,0.221520000000000,nan,0.223775000000000,nan,nan,0.245720000000000
598,1,0.184285000000000,0.177987500000000,0.185962500000000,0.210135000000000,0.214177500000000,0.197155000000000,0.206065000000000,0.223197500000000,0.208952500000000,0.262907500000000,0.212142500000000,nan,0.205570000000000,0.208457500000000,0.206725000000000,0.212032500000000,0.208265000000000,0.171717500000000,0.203287500000000,0.155025000000000,0.253805000000000,nan,0.271130000000000,0.233455000000000,nan,nan,0.275502500000000,nan
599,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
600,1,0.211867500000000,0.206862500000000,0.209502500000000,0.227130000000000,0.228780000000000,0.217972500000000,nan,0.194817500000000,0.186430000000000,0.228450000000000,0.183707500000000,0.190087500000000,0.181590000000000,0.198172500000000,0.195835000000000,0.208787500000000,0.204772500000000,nan,0.193992500000000,0.196522500000000,0.185495000000000,nan,nan,0.192700000000000,0.148617500000000,nan,nan,0.138827500000000
